Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,labels
-57.5375,-59.77,-61.67,-58.07333333333333,-60.042500000000004,-61.385000000000005,-60.235,0
-71.215,-67.91999999999999,-61.1475,-80.80666666666667,-67.685,-63.395,-65.995,1
-59.51499999999999,-58.8125,-59.9875,-61.04,-59.3525,-60.3775,-60.265,0
-57.894999999999996,-58.777499999999996,-59.8325,-59.653333333333336,-60.112500000000004,-58.660000000000004,-59.365,0
-50.7575,-54.445,-58.8125,-51.48,-56.3125,-58.6375,-56.56,4
-53.5875,-53.824999999999996,-56.2975,-54.03,-54.644999999999996,-56.145,-55.525,4
-54.585,-57.487500000000004,-61.6725,-55.153333333333336,-58.4275,-60.83,-59.0,0
-75.015,-76.38,-83.0475,-75.94333333333333,-77.27250000000001,-81.58749999999999,-78.88499999999999,5
-61.19,-58.7,-55.0075,-63.81,-56.197500000000005,-53.684999999999995,-53.989999999999995,6
-72.035,-69.7625,-62.915000000000006,-74.81666666666666,-68.9725,-65.97,-68.145,1
-51.5425,-56.239999999999995,-61.237500000000004,-51.50666666666666,-57.5075,-60.8925,-59.495000000000005,0
-71.395,-69.0925,-61.9425,-73.06666666666668,-67.265,-63.7975,-65.6,1
-66.49,-65.185,-65.38,-68.49333333333333,-64.4675,-64.7575,-64.495,3
-59.11,-60.045,-61.1975,-61.76,-62.02250000000001,-60.83,-61.62,0
-55.7575,-58.970000000000006,-63.5875,-54.61333333333334,-59.95,-62.91,-61.504999999999995,0
-68.82499999999999,-69.785,-74.55000000000001,-66.84,-72.3825,-76.43,-79.275,5
-57.3925,-58.3425,-59.2275,-53.54333333333333,-58.565,-58.53,-58.53,0
-62.89,-62.087500000000006,-55.892500000000005,-65.04,-59.1625,-55.032500000000006,-56.16,6
-54.690000000000005,-58.435,-62.4825,-54.55666666666667,-59.3775,-62.5925,-60.235,0
-69.6,-69.8525,-68.42,-71.68333333333332,-71.6175,-70.33500000000001,-71.995,5
-57.807500000000005,-57.8575,-61.3275,-59.13666666666668,-59.870000000000005,-62.03,-61.68,0
-59.290000000000006,-60.214999999999996,-62.9925,-58.91333333333333,-60.7175,-62.39,-61.45,0
-55.935,-58.542500000000004,-62.22,-57.55333333333334,-61.212500000000006,-60.49,-60.465,0
-62.2475,-53.695,-70.4125,-70.57,-53.05,-58.8525,-54.63,0
-70.0925,-68.3275,-60.974999999999994,-73.74666666666667,-67.0,-62.7825,-65.19,1
-56.0625,-57.415000000000006,-60.75749999999999,-57.25666666666667,-59.415,-58.967499999999994,-59.13,0
-66.435,-63.542500000000004,-55.0175,-70.33,-61.23500000000001,-56.44,-58.875,1
-62.112500000000004,-62.78,-65.47,-64.19333333333334,-64.095,-63.5825,-63.540000000000006,3
-57.1925,-57.464999999999996,-60.22,-58.876666666666665,-58.989999999999995,-59.77,-59.465,0
-79.8025,-81.3425,-82.425,-79.52999999999999,-82.5075,-82.8125,-83.375,7
-54.4075,-55.837500000000006,-62.9925,-57.20333333333334,-58.405,-61.8075,-59.525,0
-58.519999999999996,-59.537499999999994,-61.97,-60.60333333333333,-60.535000000000004,-60.555,-60.22,0
-70.14,-69.675,-61.7725,-72.49666666666667,-68.0875,-62.620000000000005,-64.88,1
-62.4975,-59.39,-56.3425,-66.31333333333333,-56.872499999999995,-54.9925,-55.230000000000004,6
-70.78999999999999,-70.15,-59.735,-71.24666666666667,-66.4025,-62.307500000000005,-64.565,1
-61.8975,-66.2925,-70.7125,-62.296666666666674,-67.8175,-71.96000000000001,-69.62,5
-59.0925,-59.82,-64.8475,-59.65333333333333,-62.165,-64.42,-63.755,0
-64.7275,-61.8775,-55.237500000000004,-68.57333333333334,-59.2375,-55.50749999999999,-57.18,6
-57.272499999999994,-58.275,-59.07,-58.23,-58.980000000000004,-58.755,-59.07,0
-57.36,-57.785,-60.224999999999994,-59.41,-58.96,-58.8475,-58.76,0
-65.70249999999999,-64.9325,-66.86500000000001,-67.12333333333333,-66.33500000000001,-68.4525,-68.235,3
-67.77250000000001,-67.7125,-67.91499999999999,-69.92999999999999,-68.47,-67.86,-68.37,5
-59.1975,-60.2025,-60.115,-60.51333333333333,-60.405,-59.55499999999999,-60.355000000000004,0
-74.6625,-73.5125,-67.28,-79.32666666666667,-73.0175,-69.115,-71.425,2
-72.38,-70.4325,-64.105,-73.98666666666666,-69.02,-66.1025,-67.41499999999999,2
-76.81,-75.72,-71.16,-78.95333333333333,-75.1925,-71.8575,-73.48,2
-56.705,-58.622499999999995,-62.31,-57.906666666666666,-61.7325,-61.44,-61.96,0
-67.2525,-63.260000000000005,-55.855000000000004,-69.39333333333333,-59.650000000000006,-56.14,-57.74,1
-58.915000000000006,-60.04,-63.332499999999996,-60.53666666666667,-61.93,-61.3825,-61.345,0
-60.64,-60.56999999999999,-62.9475,-62.326666666666675,-61.92999999999999,-63.24249999999999,-63.03,0
-67.2125,-70.0925,-74.8,-67.62,-70.755,-73.505,-70.41,5
-59.1775,-59.08,-60.685,-61.673333333333325,-60.0825,-60.337500000000006,-60.355000000000004,0
-54.1325,-57.355000000000004,-60.0625,-54.49333333333334,-57.9775,-60.557500000000005,-58.745000000000005,0
-57.45249999999999,-59.8275,-63.407500000000006,-57.48,-60.9225,-62.6325,-61.055,0
-63.4275,-61.5175,-56.37,-66.57666666666667,-59.88,-56.725,-58.18,6
-53.9875,-60.375,-61.692499999999995,-53.88333333333333,-60.805,-58.765,-59.28,0
-58.8,-55.4525,-59.3925,-64.10666666666667,-55.4,-57.1875,-56.379999999999995,4
-55.105000000000004,-58.19499999999999,-62.305,-54.76333333333334,-59.022499999999994,-62.32,-59.95,0
-53.654999999999994,-54.0525,-60.655,-56.96666666666666,-56.36,-58.5575,-57.57,0
-58.26,-57.5125,-59.13,-59.76333333333334,-58.1725,-59.25749999999999,-59.075,0
-71.5875,-70.26750000000001,-61.08,-73.39999999999999,-67.54750000000001,-63.754999999999995,-66.1,1
-76.62,-74.59,-69.92250000000001,-78.21333333333332,-73.785,-71.005,-72.07,2
-58.7125,-59.0975,-61.5975,-60.81,-60.425000000000004,-60.5475,-60.58,0
-57.629999999999995,-58.0125,-61.1125,-59.49333333333333,-59.1725,-59.415,-59.065,0
-77.205,-77.60999999999999,-71.22,-76.35,-75.8925,-72.97749999999999,-74.255,2
-60.485,-63.0025,-65.9325,-60.43333333333334,-63.46499999999999,-65.56,-64.005,3
-53.1575,-56.8575,-62.1075,-53.81333333333333,-58.7775,-61.777499999999996,-59.655,0
-57.7175,-56.84750000000001,-60.4975,-59.81333333333333,-58.01,-60.635000000000005,-59.81,0
-58.3375,-56.435,-59.6825,-62.47,-56.5625,-57.5125,-56.665,4
-61.7575,-66.5625,-77.17250000000001,-61.23666666666667,-68.62,-73.7775,-67.84,5
-56.084999999999994,-57.625,-61.64,-57.166666666666664,-59.84,-59.614999999999995,-59.364999999999995,0
-56.31,-54.682500000000005,-65.775,-61.57333333333333,-56.03,-62.1625,-57.765,0
-54.3125,-56.735,-60.589999999999996,-56.11000000000001,-59.1475,-58.89000000000001,-58.5,0
-52.6725,-53.345,-61.849999999999994,-55.81333333333333,-55.760000000000005,-59.1825,-56.795,4
-59.46,-59.542500000000004,-61.61,-60.51,-61.667500000000004,-62.727500000000006,-63.025,0
-67.4725,-62.4225,-65.9525,-72.25,-60.2575,-63.1075,-60.76,0
-55.5325,-58.432500000000005,-63.18,-56.55666666666667,-60.695,-61.07000000000001,-60.215,0
-74.27250000000001,-70.39,-65.1,-75.07,-65.43,-63.2725,-63.215,1
-69.4475,-65.01750000000001,-64.7475,-75.83666666666666,-64.025,-63.635,-63.515,1
-59.50749999999999,-59.64,-63.31,-61.76666666666667,-60.989999999999995,-62.3,-61.885,0
-55.947500000000005,-54.2625,-57.945,-59.65,-54.129999999999995,-56.675,-55.595,4
-67.825,-68.42999999999999,-70.8475,-70.00666666666666,-70.3375,-69.5275,-70.065,5
-57.375,-63.605,-59.3175,-54.300000000000004,-73.345,-61.205,-64.965,0
-66.225,-63.7825,-57.2325,-69.02,-61.7775,-58.515,-60.25,1
-57.11,-58.985,-63.3925,-58.97666666666667,-62.082499999999996,-61.707499999999996,-62.135000000000005,0
-63.67250000000001,-63.7475,-63.7625,-64.16666666666667,-64.84,-64.94,-65.605,3
-58.9475,-59.66,-62.025,-61.06,-60.94,-60.27,-60.355000000000004,0
-72.32000000000001,-68.36,-73.1375,-78.58333333333333,-69.76,-74.725,-73.34,2
-53.464999999999996,-57.33,-64.46249999999999,-51.85666666666666,-58.970000000000006,-60.76,-60.805,0
-58.44,-60.22,-61.4075,-58.75333333333333,-60.50749999999999,-61.0675,-60.7,0
-60.707499999999996,-62.14,-65.0825,-62.18333333333334,-64.545,-63.56,-64.00999999999999,0
-70.125,-67.875,-59.847500000000004,-71.75,-66.33250000000001,-62.595000000000006,-65.245,1
-64.9375,-66.445,-73.4125,-63.663333333333334,-67.5325,-75.705,-68.05,5
-57.0625,-55.0025,-59.6575,-60.86333333333334,-55.232499999999995,-57.49249999999999,-56.0,4
-56.57,-57.8875,-61.847500000000004,-57.449999999999996,-60.4425,-60.545,-60.87,0
-59.9975,-60.4375,-63.57,-61.81,-61.7175,-61.8375,-61.565,0
-56.7975,-56.3925,-57.2375,-59.99,-57.475,-57.287499999999994,-57.900000000000006,0
-56.087500000000006,-54.85,-59.9775,-60.01,-56.095,-57.89,-56.965,0
-58.38,-58.082499999999996,-62.25,-59.92333333333334,-59.6825,-62.0575,-61.015,0
-54.265,-57.3275,-61.135000000000005,-53.76666666666667,-58.175000000000004,-60.36000000000001,-59.400000000000006,0
-54.66,-52.3075,-56.652499999999996,-58.43000000000001,-52.5575,-54.802499999999995,-53.739999999999995,4
-50.9925,-54.06,-58.472500000000004,-51.89333333333334,-57.07,-56.845,-56.57,4
-65.3425,-66.5575,-71.31,-65.72000000000001,-68.4275,-70.3275,-69.53999999999999,5
-71.06249999999999,-69.8425,-62.245,-73.25333333333333,-68.6875,-64.69500000000001,-67.055,1
-67.57,-68.63499999999999,-71.16499999999999,-69.56666666666668,-70.345,-69.6175,-69.93,5
-58.1975,-59.227500000000006,-61.137499999999996,-59.526666666666664,-60.0625,-59.25,-59.269999999999996,0
-62.595000000000006,-56.1325,-62.0025,-57.85,-55.0625,-58.45,-55.644999999999996,6
-56.067499999999995,-55.0025,-60.464999999999996,-59.870000000000005,-56.29,-58.084999999999994,-56.754999999999995,0
-51.949999999999996,-51.5,-58.345,-56.050000000000004,-53.785000000000004,-57.18,-55.894999999999996,4
-56.137499999999996,-54.205,-58.177499999999995,-59.98666666666667,-54.46,-55.975,-54.99,4
-69.33,-68.7175,-68.0075,-70.57,-68.195,-67.76499999999999,-67.87,5
-53.3775,-58.595000000000006,-64.41499999999999,-53.50333333333333,-59.864999999999995,-61.6975,-62.739999999999995,0
-66.76,-66.62,-71.7775,-70.28333333333333,-69.3225,-69.53,-69.985,5
-61.035,-58.8825,-55.7975,-63.806666666666665,-56.725,-54.445,-54.755,6
-57.3875,-58.605000000000004,-60.335,-58.91,-60.419999999999995,-59.8525,-60.3,0
-67.7125,-68.2825,-66.83,-69.83999999999999,-69.825,-66.505,-68.25999999999999,5
-53.9225,-54.65,-61.572500000000005,-54.39000000000001,-54.8775,-59.155,-55.735,4
-71.7575,-71.22,-63.282500000000006,-71.11333333333333,-71.51750000000001,-66.285,-69.995,2
-52.722500000000004,-52.865,-59.18,-56.24000000000001,-55.5775,-57.665,-56.955,4
-66.0675,-64.8325,-66.08500000000001,-68.40666666666667,-65.2075,-66.015,-65.84,3
-52.910000000000004,-57.9075,-60.885,-52.97,-58.135,-60.4625,-59.92,0
-51.405,-60.06250000000001,-66.19749999999999,-53.36666666666667,-56.760000000000005,-59.535,-65.78,0
-56.8325,-54.545,-60.5925,-63.57666666666666,-55.995000000000005,-59.260000000000005,-57.695,0
-77.27,-76.5675,-70.0575,-80.38,-74.86,-70.9125,-72.38499999999999,2
-52.457499999999996,-51.69,-58.099999999999994,-56.72666666666667,-53.6175,-56.637499999999996,-55.075,4
-58.735,-63.595,-67.44,-62.26666666666667,-71.1075,-63.1025,-65.175,3
-56.864999999999995,-59.3025,-64.6725,-58.25666666666666,-61.387499999999996,-61.98,-61.175,0
-53.037499999999994,-51.4875,-58.224999999999994,-57.623333333333335,-52.8025,-56.2175,-54.114999999999995,4
-72.8425,-69.68750000000001,-71.66999999999999,-69.69,-67.72999999999999,-71.64999999999999,-69.175,5
-75.9,-75.9175,-71.87,-77.23666666666666,-73.91,-72.59,-73.14,2
-51.707499999999996,-53.4725,-61.5275,-54.906666666666666,-56.515,-60.45,-57.785,4
-56.82,-57.615,-60.7725,-58.62,-59.6375,-60.14,-60.39,0
-56.82,-55.905,-64.6075,-61.4,-57.607499999999995,-62.175,-60.6,0
-68.6675,-66.07249999999999,-69.9375,-73.23333333333333,-65.8375,-67.96000000000001,-66.61,5
-56.5625,-58.714999999999996,-61.485,-57.52,-59.0325,-61.0925,-59.625,0
-55.595,-58.8525,-57.872499999999995,-56.64333333333334,-64.96,-58.6275,-61.775000000000006,0
-63.89750000000001,-66.4,-68.4075,-63.38666666666666,-67.2725,-69.985,-68.9,3
-54.7275,-56.9975,-57.915,-54.89333333333334,-58.542500000000004,-56.5775,-57.195,4
-55.5175,-58.25,-62.9225,-54.98,-59.835,-61.44500000000001,-60.64,0
-63.4925,-58.435,-64.7,-67.86333333333333,-56.9275,-61.349999999999994,-57.875,0
-57.692499999999995,-59.214999999999996,-61.585,-58.04,-59.4225,-61.68,-60.305,0
-62.055,-64.5425,-74.43,-63.343333333333334,-67.4025,-71.53,-69.63,5
-60.8925,-57.8825,-56.565,-64.70333333333333,-56.112500000000004,-54.935,-54.9,6
-57.2525,-59.0,-56.69499999999999,-57.73333333333333,-58.85,-58.7125,-58.92,0
-55.0575,-52.1725,-57.42,-60.803333333333335,-52.7,-55.572500000000005,-53.97,4
-61.315000000000005,-60.7675,-62.345000000000006,-62.723333333333336,-61.55,-62.6625,-62.525,0
-59.125,-59.550000000000004,-62.26749999999999,-61.00333333333333,-59.61,-59.63999999999999,-58.870000000000005,0
-63.86,-61.24999999999999,-57.197500000000005,-66.90333333333334,-58.81999999999999,-56.03,-56.55,6
-61.325,-60.8225,-61.302499999999995,-64.48,-61.620000000000005,-61.192499999999995,-61.8,0
-67.8525,-68.97,-71.6575,-69.19333333333333,-71.19500000000001,-70.8225,-70.995,5
-58.125,-54.0625,-59.307500000000005,-63.54333333333333,-53.17,-56.115,-53.900000000000006,4
-54.56999999999999,-53.7675,-57.5825,-56.45666666666667,-54.4425,-56.25,-55.475,4
-65.7225,-66.2075,-65.2825,-68.14,-67.6575,-65.72749999999999,-66.97,3
-58.04,-60.41,-62.5525,-58.5,-60.980000000000004,-62.620000000000005,-61.42,0
-58.302499999999995,-58.9425,-60.0775,-60.52,-60.737500000000004,-59.8325,-60.475,0
-59.3425,-55.012499999999996,-66.8025,-61.169999999999995,-54.1075,-58.285,-55.114999999999995,0
-63.66499999999999,-63.9175,-66.5625,-65.86,-65.6675,-66.4575,-66.62,3
-53.32,-57.8375,-60.785000000000004,-53.376666666666665,-57.93,-60.3275,-59.65,0
-56.8675,-58.325,-59.9725,-58.089999999999996,-60.42250000000001,-59.510000000000005,-60.195,0
-54.8375,-52.655,-56.7375,-58.34,-52.9,-54.875,-53.955,4
-59.6125,-59.8325,-62.260000000000005,-61.25666666666667,-61.6525,-62.815,-62.935,0
-69.29,-71.14500000000001,-68.265,-71.48666666666666,-72.3125,-68.39750000000001,-70.145,5
-66.81750000000001,-67.9875,-67.875,-66.61666666666667,-69.265,-68.75,-69.46000000000001,5
-57.157500000000006,-57.715,-60.2625,-58.95333333333334,-59.122499999999995,-58.660000000000004,-58.685,0
-66.8625,-64.63,-56.2975,-69.58333333333333,-61.769999999999996,-57.769999999999996,-59.655,1
-54.037499999999994,-57.707499999999996,-66.515,-53.44333333333333,-58.83,-59.8425,-63.129999999999995,0
-58.42750000000001,-59.5975,-62.6025,-57.11666666666667,-60.6125,-61.8525,-61.260000000000005,0
-58.38,-59.0325,-59.4,-60.49,-59.955000000000005,-59.2825,-59.980000000000004,0
-79.77000000000001,-81.3125,-82.435,-79.52333333333333,-82.51,-82.8175,-83.38,7
-58.9825,-59.535,-61.735,-60.30666666666667,-62.11,-62.81,-63.415000000000006,0
-58.182500000000005,-59.16,-61.36,-60.300000000000004,-61.349999999999994,-60.775000000000006,-61.345,0
-56.412499999999994,-58.1,-59.644999999999996,-57.423333333333325,-57.982499999999995,-59.4425,-58.325,0
-79.78,-81.32,-82.445,-79.52333333333333,-82.4975,-82.81,-83.365,7
-56.565000000000005,-59.607499999999995,-62.9625,-58.01666666666667,-61.7975,-60.82,-60.67,0
-58.855000000000004,-60.7525,-61.957499999999996,-59.38333333333333,-61.004999999999995,-60.9525,-60.845,0
-59.09,-59.370000000000005,-62.112500000000004,-61.300000000000004,-60.82000000000001,-61.6875,-61.489999999999995,0
-58.777499999999996,-62.7025,-61.5425,-57.68666666666667,-62.277499999999996,-62.5675,-61.695,0
-58.3825,-57.65,-67.225,-61.656666666666666,-59.9175,-64.365,-62.45,0
-58.205000000000005,-58.3775,-60.849999999999994,-60.473333333333336,-59.864999999999995,-60.615,-60.635,0
-74.025,-71.6775,-67.0875,-75.46,-71.39750000000001,-68.37,-69.675,2
-51.93,-54.790000000000006,-60.849999999999994,-51.68666666666667,-58.2325,-58.3375,-58.36,4
-57.9825,-61.905,-69.0975,-54.053333333333335,-59.97749999999999,-60.755,-58.53,0
-51.54,-51.970000000000006,-59.887499999999996,-54.79333333333333,-55.129999999999995,-57.625,-56.45,4
-66.8575,-63.94499999999999,-56.53,-70.73333333333333,-62.0925,-58.07000000000001,-60.265,1
-71.88000000000001,-70.34,-68.485,-74.45,-69.815,-69.25,-69.75999999999999,5
-72.98500000000001,-73.115,-73.8825,-74.96333333333332,-72.0125,-72.8875,-72.16499999999999,5
-55.6875,-57.61750000000001,-61.807500000000005,-56.593333333333334,-60.957499999999996,-60.2325,-61.025,0
-67.2775,-66.2325,-58.2875,-70.00666666666667,-64.4075,-59.03,-61.29,1
-53.5575,-57.982499999999995,-62.794999999999995,-53.94333333333333,-60.6675,-62.1175,-58.775000000000006,0
-62.285,-60.5925,-56.822500000000005,-65.99333333333334,-59.5725,-56.0475,-57.17,6
-58.385000000000005,-58.74250000000001,-61.349999999999994,-60.60333333333333,-59.87,-59.61,-59.41,0
-68.17000000000002,-68.34,-71.705,-70.63333333333333,-70.33250000000001,-71.41749999999999,-71.345,5
-79.7825,-81.32,-82.4375,-79.53333333333333,-82.52000000000001,-82.83000000000001,-83.395,7
-54.1625,-57.37,-63.61749999999999,-52.06,-59.88250000000001,-62.697500000000005,-60.465,0
-57.42,-58.4875,-60.8825,-58.98333333333333,-60.215,-59.4825,-59.89,0
-63.93,-62.2375,-56.345000000000006,-66.98666666666666,-60.462500000000006,-56.2525,-57.765,6
-65.315,-62.2225,-58.56,-70.28000000000002,-60.4375,-58.4975,-59.33,1
-58.6,-59.995000000000005,-64.0,-60.00666666666667,-61.735,-62.26,-61.83,0
-53.205000000000005,-54.45,-59.364999999999995,-55.43,-56.9375,-57.7325,-57.245000000000005,4
-60.4625,-60.34,-62.129999999999995,-63.46666666666666,-61.545,-61.5375,-61.92,0
-53.2425,-52.85,-57.7775,-56.43,-54.6975,-56.3125,-55.75,4
-59.485,-57.010000000000005,-58.305,-63.9,-56.05499999999999,-56.222500000000004,-55.635,6
-52.557500000000005,-55.2775,-59.9075,-52.82666666666666,-56.5925,-59.252500000000005,-57.51,4
-66.53999999999999,-63.47,-55.42,-70.75333333333333,-61.1225,-56.6725,-58.974999999999994,1
-70.8425,-69.965,-59.515,-72.45333333333333,-65.6725,-61.057500000000005,-64.28999999999999,1
-58.93,-60.010000000000005,-62.4775,-60.73666666666667,-61.775000000000006,-60.777499999999996,-61.120000000000005,0
-61.364999999999995,-58.1575,-56.9875,-65.71666666666665,-56.46,-55.434999999999995,-55.42,6
-53.335,-55.4975,-66.965,-56.9,-58.372499999999995,-63.9725,-58.495000000000005,0
-74.27250000000001,-72.23249999999999,-66.08500000000001,-77.82666666666667,-71.0475,-66.77,-68.755,2
-58.5775,-61.085,-64.7625,-58.99,-61.935,-64.02000000000001,-62.2,0
-71.49249999999999,-68.33500000000001,-64.3725,-74.84666666666668,-67.0975,-65.99249999999999,-66.76,1
-57.5,-57.1925,-58.3775,-59.82,-57.6775,-57.78,-57.86,0
-61.36,-62.724999999999994,-64.875,-63.14000000000001,-65.0825,-64.185,-64.92,3
-54.98,-57.55499999999999,-60.345,-55.949999999999996,-57.792500000000004,-60.31,-58.605000000000004,0
-72.7125,-69.72749999999999,-67.9975,-66.97000000000001,-63.47,-63.0575,-62.91,3
-74.52250000000001,-73.5025,-68.4025,-78.66333333333334,-73.0325,-69.80499999999999,-71.765,2
-55.379999999999995,-59.53,-66.10499999999999,-53.60666666666666,-61.71249999999999,-63.36,-63.32,0
-60.7725,-63.3575,-69.02250000000001,-58.50333333333333,-65.46249999999999,-67.725,-66.58,3
-76.7425,-79.66,-69.625,-77.99333333333333,-77.44,-70.51750000000001,-73.16499999999999,2
-58.8725,-58.395,-76.02499999999999,-60.333333333333336,-58.2525,-66.59,-60.0,0
-56.9075,-58.0275,-59.165,-58.349999999999994,-61.165,-60.4525,-61.935,0
-61.43,-59.87,-57.9075,-64.02666666666667,-58.4775,-56.55499999999999,-56.905,6
-76.5,-75.05,-76.995,-80.36,-70.57750000000001,-75.44,-70.55,2
-58.050000000000004,-59.7325,-63.36,-58.99666666666667,-60.7375,-61.47,-60.495,0
-63.39,-63.83,-65.1625,-65.59333333333332,-64.9525,-63.80500000000001,-64.345,3
-59.30749999999999,-61.9075,-64.4,-59.67666666666667,-62.515,-63.8025,-62.47,0
-58.175000000000004,-57.760000000000005,-58.417500000000004,-61.17666666666667,-58.745,-58.2625,-58.769999999999996,0
-57.277499999999996,-54.93,-57.557500000000005,-61.43333333333334,-54.642500000000005,-55.442499999999995,-54.68,4
-79.6175,-81.0925,-82.89999999999999,-79.99,-82.93,-82.54,-82.765,7
-55.552499999999995,-54.9025,-55.3375,-59.01,-55.575,-55.02499999999999,-55.595,4
-59.735,-59.425,-60.529999999999994,-61.53,-60.4375,-61.2375,-61.375,0
-57.80250000000001,-58.7025,-61.260000000000005,-59.586666666666666,-60.22,-59.5225,-59.64,0
-72.61,-72.53999999999999,-66.46,-76.43333333333334,-73.14,-68.3875,-71.595,2
-57.044999999999995,-61.302499999999995,-62.0125,-57.68666666666667,-62.207499999999996,-63.865,-64.50999999999999,0
-59.8025,-60.405,-61.8525,-61.88999999999999,-61.3625,-60.225,-60.45,0
-58.69,-58.6975,-62.6275,-59.803333333333335,-60.529999999999994,-62.4975,-61.894999999999996,0
